Feature	Gain	Cover	Frequency
mv_Finiciomora	0.000350706997524933	0.00439045042730766	0.000666222518321119
ccajas_transacciones	0.000320334386208577	0.000629353167255316	0.000370123621289511
mv_mlimitecompra	0.000319905420342108	0.000653958801899059	0.000999333777481679
mprestamos_prendarios	0.000312734557047346	0.00372837367193046	0.000481160707676364
ccajas_extracciones	0.000307652544593541	0.00294618885355668	0.000518173069805315
Master_madelantopesos	0.000295962041359161	0.000425578416774028	0.000222074172773706
mttarjeta_master_debitos_automaticos	0.00025370042799335	0.000427642024078471	0.000444148345547413
mvr_mpagado	0.000252288801840989	0.00133017962056817	0.000555185431934266
catm_trx_other	0.000239002781806829	0.00146245520166199	0.000962321415352728
Visa_Finiciomora	0.000225460632748556	0.00322674061970123	0.000370123621289511
cseguro_vida	0.000207701512104799	0.00113369220397726	0.000296098897031609
mforex_sell	0.000191812805956246	0.00409678051894844	0.000407135983418462
mvr_mconsumototal	0.000185228468413348	0.00135438994617298	0.000740247242579021
ccajas_otras	0.000181693741988761	0.00205288689979211	0.00033311125916056
mvr_msaldodolares	0.000180762435781819	0.000268913679795885	0.000370123621289511
Visa_cadelantosefectivo	0.000169858567783672	0.00152364104058723	0.000740247242579021
mv_msaldodolares	0.000142219617979632	0.000352467421840897	0.000518173069805315
mvr_mpagosdolares	0.000135987227050582	0.000873310610938402	0.000555185431934266
cseguro_accidentes_personales	0.000131617804146714	0.000356260506190683	0.000444148345547413
mv_mconsumototal	0.000124702762678245	0.000411050809593147	0.000222074172773706
ccajas_depositos	0.000106236253581964	0.00115799429775182	0.000222074172773706
mcajeros_propios_descuentos	0.000102825605997956	0.00697200904698619	0.0034791620401214
Master_mpagado	8.46909087787031e-05	0.00124372929860096	0.000259086534902657
cseguro_vivienda	7.45524500190458e-05	9.08834304752746e-05	0.000111037086386853
cinversion1	7.28409732389642e-05	0.00149404462932693	0.000185061810644755
mv_mpagosdolares	7.23845250989573e-05	5.28937612275709e-05	0.000148049448515804
