fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	lambda_l1	lambda_l2	min_gain_to_split	ganancia	iteracion
20221002 173043	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	274	TRUE	309367	0.0219576715311495	0.2507751460199	4138	519	8542	0.441148681951395	0.636606028577498	2.51782661161526	0.0721239273721761	26280000	126
20221002 173122	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	134	TRUE	309367	0.0909866922390105	0.895838794094511	4641	485	8517	0.452090765207806	4.99616154796878	2.32157626974945	0.0564529492831806	26650000	127
20221002 173320	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	581	TRUE	309367	0.0269775935885467	0.752465545664914	5088	692	8357	0.210762199715991	2.78397288326414	1.38809660412857	0.0501330306346799	26810000	128
20221002 173407	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	161	TRUE	309367	0.0641870769790617	0.839805007569134	6661	326	8680	0.34769159950468	4.21582196919165	0.449354401771822	0.0592393692696061	26720000	129
20221002 173552	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	380	TRUE	309367	0.0259362927453918	0.827117856493484	5072	139	8348	0.406780171479586	2.91478839195748	2.15549674175207	0.0682274328455782	27230000	130
20221002 173758	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	620	TRUE	309367	0.0241172334146756	0.909419626102958	5281	275	8274	0.561426683080751	2.58171423642834	0.636552130638764	0.084522885979626	26900000	131
20221002 173825	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	80	TRUE	309367	0.115991980024246	0.686560520797953	5375	69	8051	0.381475420096467	3.04455621474162	2.05015020021434	0.00872391812961721	26700000	132
20221002 173914	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	190	TRUE	309367	0.0460718232806791	0.910040023902908	7513	374	8518	0.304347901136644	2.93428279331178	2.47791137759421	0.00885838296297854	27050000	133
20221002 174050	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	443	TRUE	309367	0.0269569705766874	0.657052375902742	4870	198	8253	0.391836634066239	3.39931908224606	2.89842984513949	0.0565388613746383	26780000	134
20221002 174135	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	158	TRUE	309367	0.0442395132939409	0.995163779083313	7302	262	8450	0.429408066362307	3.02372126807959	1.22715436452214	0.0296566561823467	26620000	135
20221002 174242	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	222	TRUE	309367	0.0585379797438057	0.461987514497343	7320	487	8609	0.584656632838084	2.78712260552318	0.742570364369754	0.0485679382125181	26550000	136
20221002 174340	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	213	TRUE	309367	0.0324636079247033	0.820754599936491	5559	181	7995	0.235418506993592	3.59670763170278	2.18657352674671	0.0556879681120377	26650000	137
20221002 174502	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	176	TRUE	309367	0.0270878274537475	0.46462399284891	4528	740	8163	0.384482533714596	2.30028962066806	2.32312943427098	0.0651075479664735	26400000	138
20221002 174601	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	225	TRUE	309367	0.0310703302065243	0.888212130138139	7740	456	8705	0.499984442808701	2.78733472039024	1.72083396323087	0.0577179184064514	26910000	139
20221002 174706	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	275	TRUE	309367	0.0409663555844597	0.701666502877692	5594	129	8254	0.705607316668425	2.74541660583118	1.12731086666743	0.0578385877048917	26700000	140
20221002 174749	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	168	TRUE	309367	0.0575780352470395	0.965230081213095	6333	403	8423	0.917789805289966	4.85871947320139	0.75034241000436	0.0633376491476813	26680000	141
20221002 174838	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	161	TRUE	309367	0.0514869561261587	0.658683330846217	3807	511	8207	0.275851525461798	2.47701437734856	0.927889409089447	0.0575431835109974	26710000	142
20221002 175009	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	215	TRUE	309367	0.0222699106326752	0.422328943941521	4005	270	8282	0.703288606537993	1.64706802120797	0.891861679006551	0.0555625290717308	26320000	143
20221002 175110	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	204	TRUE	309367	0.0282679652696331	0.913302778864332	6105	788	8118	0.452930441892663	3.80879757081033	0.970347686128444	0.0493250602666925	26810000	144
20221002 175255	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	368	TRUE	309367	0.0233358669301825	0.965176995048258	6214	321	8244	0.48443343442173	3.88473738285945	2.221443814979	0.0527273266000615	26800000	145
20221002 175953	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	1335	TRUE	309367	0.00558112304776299	0.442816124807668	3941	591	8354	0.573308093664741	3.38825318350609	0.757858837327768	0.0794746600311051	26660000	146
20221002 180042	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	170	TRUE	309367	0.0935086509863716	0.60515596721727	5843	205	7687	0.599396300186853	4.93080689595008	2.00469123504438	0.0348854430322768	26470000	147
20221002 180223	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	392	TRUE	309367	0.0340572130082768	0.370538225915282	6124	516	8374	0.535474337816811	2.49338990463071	0.766169938290567	0.0599042397927254	26620000	148
20221002 180351	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	358	TRUE	309367	0.024071289214945	0.838717561799745	5026	167	8438	0.579206308084662	2.43658088756434	2.40396369217732	0.0487523274122857	26970000	149
20221002 180532	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	291	TRUE	309367	0.0210114120317232	0.384453335259402	5499	204	8390	0.322424720293628	3.22206650913809	0.996560479971176	0.0820957743333627	26420000	150
20221002 180753	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	542	TRUE	309367	0.0111901923369388	0.820231388494872	5721	319	8241	0.403231176670967	3.32932063220173	0.746294607499331	0.0582475680929086	26800000	151
20221002 180834	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	86	TRUE	309367	0.0499224262795166	0.974066517708759	2866	183	8436	0.596285960344129	3.38768827762513	0.364091055949356	0.0394691976863949	26890000	152
20221002 180907	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	106	TRUE	309367	0.0897150431837871	0.813856391979976	6059	361	8299	0.877415547856359	4.46689049505806	1.87262132116168	0.0718342904819532	26770000	153
20221002 180944	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	75	TRUE	309367	0.0845332977904679	0.464587253301602	5203	239	7842	0.418757387815116	3.48431517297926	1.04400469919958	0.0561160196648889	26240000	154
20221002 181137	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	518	TRUE	309367	0.0297188723092478	0.201068742426438	5080	925	8012	0.651172304921354	2.24782980797448	2.38364648740993	0.0278966284574561	26540000	155
20221002 181304	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	377	TRUE	309367	0.0393705119439329	0.902490772841307	5128	522	8410	0.316339293060132	3.28266672946059	2.51301223375786	0.0681842857067921	27020000	156
20221002 181347	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	158	TRUE	309367	0.051496793285374	0.86910463627044	6955	573	8648	0.484799516413283	2.86737865420782	1.26305983347295	0.00517832964885533	26630000	157
20221002 181416	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	82	TRUE	309367	0.16563874002423	0.918247922256256	4074	134	8365	0.594964339209275	3.16918976561384	1.49020075971622	0.0370369123934022	25830000	158
20221002 181534	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	202	TRUE	309367	0.0301682530383038	0.465564787627889	6197	324	8248	0.704233768266498	3.42480973219524	2.25814535849708	0.0800509419777642	26310000	159
20221002 181612	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	81	TRUE	309367	0.0606258845635941	0.602425826657202	2701	377	8177	0.34515839171883	3.11483894223514	2.95565764360543	0.00866313785263182	26370000	160
20221002 181732	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	229	TRUE	309367	0.03358900724383	0.481237614652406	5612	209	8380	0.616662341980822	3.24330410167761	0.598671936008397	0.0696632215282215	26440000	161
20221002 181828	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	246	TRUE	309367	0.0778280927834893	0.927114684886553	4829	439	7863	0.280039948414039	4.22457144632701	2.97825216484906	0.049971882317892	26600000	162
20221002 181909	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	144	TRUE	309367	0.0512276810666059	0.751614712945021	7666	698	8169	0.313578707039618	4.19261110902585	1.82370970888581	0.0485317789140078	26550000	163
20221002 182019	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	247	TRUE	309367	0.027823442283924	0.87112664990671	5180	389	8715	0.311674163897357	2.52176641485781	2.26608184285463	0.0115381936787393	26890000	164
20221002 182145	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	308	TRUE	309367	0.0255824921159786	0.890330651504676	4083	158	8568	0.411789202372683	4.6812179231817	1.03558054491127	0.0816688739717215	26630000	165
20221002 182347	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	548	TRUE	309367	0.0201875209365208	0.749110555876267	7008	139	8036	0.454863192521061	1.16586351200958	1.74346544019211	0.0793125643706545	27130000	166
20221002 182508	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	316	TRUE	309367	0.0275114353803754	0.866510469400423	6177	222	8257	0.374555262684902	0.695412852320486	2.12919982428447	0.0746445367196865	27010000	167
20221002 182655	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	449	TRUE	309367	0.0209819839969045	0.690817220512599	6277	450	8027	0.543725171642821	1.91859592580884	0.912132955869797	0.0635821250207797	26670000	168
20221002 182823	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	337	TRUE	309367	0.0252209823025617	0.766982058635404	5525	59	8118	0.267530847309316	1.15180323339274	2.54089028037307	0.0786016378757858	26650000	169
20221002 183037	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	462	TRUE	309367	0.022628119098878	0.445678901414274	7208	608	8234	0.660398765564122	3.55525260471801	0.672577912735406	0.0503977123066767	26500000	170
20221002 183145	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	293	TRUE	309367	0.044543052487993	0.941124142965641	6329	241	8493	0.630302900386956	2.75731992984292	0.803791500884355	0.054516052513093	27100000	171
20221002 183245	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	146	TRUE	309367	0.0401051218190692	0.305995284289267	2435	628	8373	0.717367947098776	1.2773243132335	2.79389522902651	0.00991814493421836	26460000	172
20221002 183340	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	150	TRUE	309367	0.0401444128252872	0.917984791299272	5706	792	8330	0.269048538207804	4.58511708799921	1.02124855033978	0.0183635504215621	26540000	173
20221002 183631	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	728	TRUE	309367	0.0159152587314191	0.232250786482371	5751	340	7707	0.563746041607019	1.20643261677294	1.33614465677987	0.0839222330475358	27150000	174
20221002 183743	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	319	TRUE	309367	0.0311074510993261	0.808349419452914	7447	90	8305	0.454252551830063	2.93958684841882	2.17348491021899	0.0279564286921465	26590000	175
20221002 183944	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	485	TRUE	309367	0.0221852414267019	0.225657555776852	4561	657	7071	0.692778684271523	2.71838878220829	2.15465607771918	0.071458149043744	26260000	176
20221002 184759	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	2269	TRUE	309367	0.00622393677364154	0.302675479181454	6036	140	7810	0.515808810205571	0.0730243837036751	1.65834287437464	0.0908293111800873	26620000	177
20221002 185001	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	386	TRUE	309367	0.0282871594905734	0.535750485829439	6207	582	8080	0.200913138017196	2.67235559656467	2.80311487587704	0.0586231490256346	26880000	178
20221002 185034	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	92	TRUE	309367	0.0663987686061068	0.992843065213817	4603	263	8469	0.581965124528715	4.88898844344721	2.16958680251242	0.0465455286972457	26910000	179
20221002 185110	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	59	TRUE	309367	0.0847821864337995	0.538431635573145	4539	645	7830	0.227724941220579	4.91872115769048	2.91710021758999	0.0305056405892864	26260000	180
20221002 185326	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	369	TRUE	309367	0.0170521267567276	0.533945040707837	5712	369	8156	0.336776460384316	1.24547401325653	1.89324447897643	0.0927085831499746	26730000	181
20221002 185457	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	369	TRUE	309367	0.0188420839733436	0.882715413178677	7376	558	8658	0.204095561223759	3.16310095003438	1.78940590854794	0.0537413662928891	26690000	182
20221002 185612	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	278	TRUE	309367	0.0268090528171509	0.874194389275608	4970	628	7855	0.300048392915724	4.98788943704404	1.39477395627297	0.0646227960543289	26690000	183
20221002 185711	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	233	TRUE	309367	0.0376831217000351	0.640082800578758	6626	437	8868	0.20314497675869	1.20183349005431	2.67342258893626	0.0437558156260588	26590000	184
20221002 185741	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	45	TRUE	309367	0.120468193725656	0.461419486730103	6925	369	8199	0.368588281943339	1.8248662292565	1.43202334194085	0.02479564989093	26330000	185
20221002 185808	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	59	TRUE	309367	0.0881559197932833	0.76748160491105	4495	798	8316	0.9796714325613	4.85287611883292	2.80545535938933	0.0676296849370817	26330000	186
20221002 185846	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	90	TRUE	309367	0.200834110027109	0.45171596869942	5002	801	8148	0.485638952937117	3.14245274178429	1.10330915710802	0.0229243300180678	26110000	187
20221002 185926	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	115	TRUE	309367	0.0519502007031238	0.952871079216479	5783	881	7887	0.348947357402336	3.76920280004205	2.99850128101724	0.0555852782321308	26230000	188
20221002 190007	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	77	TRUE	309367	0.0642089853450479	0.487933812385794	5537	533	7967	0.306942850236512	1.53906399593225	2.97405267502509	0.0835368885616871	26150000	189
20221002 190051	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	139	TRUE	309367	0.0468425620858259	0.975515537120173	6560	456	8574	0.599459545996826	3.12220370684718	0.561089787114454	0.0447549330941427	27100000	190
20221002 190321	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	687	TRUE	309367	0.0191507560621143	0.216653677863497	5389	598	8198	0.580660829261737	2.74524255662756	0.0714986062097519	0.0942636634414358	26490000	191
20221002 190408	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	163	TRUE	309367	0.046847929803458	0.866859276120327	5172	88	8331	0.531940091355948	2.52678871247674	0.789664563202553	0.071419127586932	27020000	192
20221002 190508	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	175	TRUE	309367	0.0432262484734634	0.327636309772962	5920	749	8193	0.714593511302595	1.1795717476471	1.41777028659032	0.042550402191082	26180000	193
20221002 190705	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	512	TRUE	309367	0.01986352867261	0.832905086414266	5129	298	8319	0.448641891491541	1.20100449505141	2.21814137543887	0.0775347350686821	26970000	194
20221002 190748	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	152	TRUE	309367	0.0601013300445076	0.9054282480195	5542	64	8536	0.644235167071103	3.58665671040209	0.958207866826099	0.0550348121299246	26210000	195
20221002 190844	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	186	TRUE	309367	0.0328485883957419	0.879580412187694	6648	361	8374	0.689478393516677	0.326565849725352	0.517651854517177	0.0520406761265394	26780000	196
20221002 190937	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	144	TRUE	309367	0.040574481134813	0.65552917462067	6142	130	8174	0.423839482408486	1.39396276765157	0.41364938965858	0.0278119122996569	26700000	197
20221002 191028	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	211	TRUE	309367	0.0498692101651791	0.86557858470937	7558	415	8543	0.62425682357618	2.46495181039536	2.85458568419847	0.0650283405870954	26520000	198
20221002 191147	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	222	TRUE	309367	0.0365708236040819	0.526294891308758	6855	155	8128	0.454667311074251	2.29994786408636	1.00967766399169	0.0729199132193281	26950000	199
20221002 191340	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	588	TRUE	309367	0.0264749870553275	0.809488782989838	7045	190	8126	0.223757069600234	0.621515412248758	2.47060031554205	0.0738222693848951	27030000	200
20221002 191932	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	1277	TRUE	309367	0.00544317618727126	0.245018876294018	5785	328	7489	0.250836488582521	1.73681812835828	1.96589998094597	0.0792914291394854	26230000	201
20221002 192046	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	234	TRUE	309367	0.0404836040052886	0.899187468479398	6710	110	8200	0.54701745077475	0.803623897281977	1.58907908237865	0.0909395486014426	27280000	202
20221002 192151	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	248	TRUE	309367	0.0309958964882338	0.783132792477451	6695	98	8175	0.456437641710649	0.972929563994942	1.85539264954355	0.0653108842213428	26850000	203
20221002 192241	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	181	TRUE	309367	0.0470272172756796	0.826588758063909	6977	137	8038	0.5550421281183	0.620547793566092	1.44916108413338	0.0925432807796093	26650000	204
20221002 192333	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	183	TRUE	309367	0.0403892793041816	0.965624198339073	6744	368	8192	0.604163452199607	2.27106056347872	0.321606554156533	0.0710016620138622	27060000	205
20221002 192404	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	83	TRUE	309367	0.0813763912159205	0.890635254397014	6920	531	8546	0.717680594972617	4.56092509748791	0.874807836551642	0.0605306395104768	26510000	206
20221002 192449	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	128	TRUE	309367	0.0418500137537617	0.913999908320167	4847	113	8241	0.52507037851566	2.93219978514594	2.82005853976167	0.0548508167871827	26720000	207
20221002 192659	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	619	TRUE	309367	0.0171964372151128	0.855900421859861	7387	125	8206	0.279813424306991	1.15545921521251	1.25843472493484	0.0985751973316521	27030000	208
20221002 192837	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	297	TRUE	309367	0.0249932312681246	0.401862237945544	4989	450	7844	0.818597076099462	3.76736188888755	1.5187676619329	0.0206774136090441	26640000	209
20221002 192910	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	70	TRUE	309367	0.0837068091087671	0.807783488957622	3963	308	8672	0.701001531808175	2.09464017692416	1.22153116304681	0.0267206865647759	26660000	210
20221002 192934	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	45	TRUE	309367	0.11777103826775	0.722878487687287	3919	624	7929	0.673853126526168	2.67315167647571	2.00197138583094	0.0478761020527575	26470000	211
20221002 193109	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	399	TRUE	309367	0.0214247803654907	0.898416338827083	6795	138	8273	0.468870943342162	0.522786372925198	1.34749185424968	0.0972862423253695	26980000	212
20221002 193531	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	1229	TRUE	309367	0.010924006788309	0.202804692884111	5063	385	7773	0.612804415270502	0.81544486892088	1.37016056604452	0.0921640033203105	26780000	213
20221002 193729	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	521	TRUE	309367	0.0158732888530223	0.686324091513915	7599	130	7804	0.404649575595121	1.19988778662108	2.29118562003586	0.0846854197720175	26480000	214
20221002 193946	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	662	TRUE	309367	0.0175851134017535	0.823965019354698	6141	118	8191	0.626576589548668	2.32362819005276	0.527773575291734	0.0860790330733235	26660000	215
20221002 194045	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	241	TRUE	309367	0.0464158161022903	0.962401108261867	6457	329	8313	0.225361097111549	0.108949069313763	2.18071054758614	0.0757025683219911	26900000	216
20221002 194110	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	51	TRUE	309367	0.118350648467165	0.694980183421152	4302	181	8328	0.604954269174867	4.49887730723954	0.652569820264693	0.0297788942367082	26310000	217
20221002 194213	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	259	TRUE	309367	0.0407191131911552	0.907880058329607	6797	152	8172	0.322403512264278	1.32445068885481	2.24140052444738	0.0945242733236913	26860000	218
20221002 194349	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	378	TRUE	309367	0.0204377080840364	0.739801663463625	7714	348	8238	0.24324845346843	0.787940824557869	2.26338538402099	0.0641798128650812	27050000	219
20221002 194430	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	125	TRUE	309367	0.0538205455972149	0.876216905753207	6152	335	8492	0.443189289639227	4.19514459298245	2.07791416906631	0.0487805611014638	26780000	220
20221002 194546	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	248	TRUE	309367	0.0232999583221189	0.910342189525419	4710	131	8339	0.229321417378444	2.14522007597893	1.62674144065089	0.0867842425707925	26770000	221
20221002 194622	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	90	TRUE	309367	0.0723212244030471	0.867915655319707	3838	137	8413	0.482541585454993	4.32472820822162	0.413165270459362	0.0709386437529117	26780000	222
20221002 194715	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	130	TRUE	309367	0.0807444329426344	0.491672377960385	2485	502	7986	0.478559548549816	1.80923627382953	0.616318191065738	0.0378267558939268	25870000	223
20221002 194827	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	273	TRUE	309367	0.0337584856113873	0.824495842909133	5102	282	8317	0.424418582022056	2.12971412642327	1.9366282311532	0.0449632269257609	27210000	224
20221002 194902	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	68	TRUE	309367	0.0661289992998285	0.235310943859415	3889	566	8470	0.678269525199553	2.83416414058345	0.272984062877128	0.0826290296420355	26020000	225
20221002 194941	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	100	TRUE	309367	0.0678013718254279	0.814196685049013	3855	214	8082	0.485787787596324	4.56657486825927	1.89421449067134	0.0372067494175559	26880000	226
20221002 195023	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	120	TRUE	309367	0.0485237638366572	0.947831993703551	5981	223	8405	0.53678904095003	0.789614321912483	1.50678907174266	0.05583949834787	26630000	227
20221002 195157	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	369	TRUE	309367	0.0192913787949704	0.789380224502275	6656	277	8532	0.273706756681444	1.57456752737402	0.973073748413821	0.0711171352415009	26620000	228
20221002 195320	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	335	TRUE	309367	0.0234571073653145	0.825302986757842	7491	132	8213	0.492994699970808	0.678918854738573	1.95197724112526	0.0806539796933868	26700000	229
20221002 195533	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	294	TRUE	309367	0.0152102787884029	0.425978000730218	2928	346	8010	0.483723683482665	4.0375977981445	0.457786597666227	0.0473276253403856	26460000	230
20221002 195617	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	143	TRUE	309367	0.0819708757776852	0.773033118603007	4758	256	8226	0.85896496615557	2.698520416803	2.0374089938145	0.012218018856933	26750000	231
20221002 195735	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	415	TRUE	309367	0.0608222831824467	0.90908384729466	6345	350	8193	0.543422652443745	3.27914159901506	0.493223009816018	0.0326134165194328	26820000	232
20221002 195855	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	371	TRUE	309367	0.0380386283269367	0.923789697783022	5848	165	8236	0.698461633525358	2.5678237225865	1.9437189891767	0.0326192231617757	26730000	233
20221002 200016	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	290	TRUE	309367	0.0260161645556833	0.737511411369732	4801	285	8205	0.413140339316981	1.79127670653838	1.94440994813556	0.0355803684034882	26790000	234
20221002 200130	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	248	TRUE	309367	0.0379721437212113	0.385112147884782	7776	379	8702	0.220423307520119	4.00242161047683	2.69089541235479	0.0117850274961079	26360000	235
20221002 200421	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	727	TRUE	309367	0.0151299642542169	0.758328844079455	6785	411	8052	0.299017007886638	1.6116187700732	2.76584728886959	0.0501127087489039	26780000	236
20221002 200514	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	85	TRUE	309367	0.0599079537622355	0.561938678301136	3533	135	8804	0.453311706780366	3.47616817490321	0.566434843321419	0.0244067112900624	26560000	237
20221002 201309	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	1814	TRUE	309367	0.0050843831217002	0.59105743411916	5156	364	8269	0.311779763683087	2.81043351376322	1.79877300761254	0.06055119463497	26750000	238
20221002 201416	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	262	TRUE	309367	0.0465872178774267	0.878803560646589	5097	220	8370	0.40343403104858	4.83557121389117	2.21437363938116	0.0100995291936637	26780000	239
20221002 201513	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	207	TRUE	309367	0.0396563364389394	0.95654530677663	6181	622	8282	0.33023786364758	3.10300348515521	0.22097151476745	0.0630864411200223	26640000	240
20221002 201750	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	487	TRUE	309367	0.0161626530767701	0.403014781149067	6449	332	7892	0.511515861232495	2.68538390539348	1.14905317625724	0.0951908266044201	26540000	241
20221002 201826	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	97	TRUE	309367	0.0723504393958425	0.62880682373058	4666	691	7796	0.325656808876621	4.95109504557697	0.302643946865857	0.0451755600850826	26170000	242
20221002 201943	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	275	TRUE	309367	0.0248639867108805	0.667338057276839	5985	437	8224	0.284761802835962	3.49588903643439	1.87167225016491	0.0541896272016876	26280000	243
20221002 202056	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	287	TRUE	309367	0.0279963641855858	0.943109078812995	6731	116	8262	0.568076223506818	1.25192569065979	2.02258602008761	0.0826306234096845	27240000	244
20221002 202134	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	75	TRUE	309367	0.0544338540865096	0.922608710379501	3468	244	7981	0.345551977392734	3.89350593264807	2.2781625300418	0.0695328447384226	26280000	245
20221002 202405	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	748	TRUE	309367	0.016125022939063	0.713796181448176	7248	136	8138	0.260722419999841	0.073587184496181	1.78046612355014	0.0756507378902971	26690000	246
20221002 202631	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	615	TRUE	309367	0.0254907808996996	0.336985877475134	7122	665	8318	0.317981264699933	1.32889750577683	2.69675935829743	0.0108160614950384	26730000	247
20221002 203324	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	1731	TRUE	309367	0.00599907015389991	0.240869808211427	5036	371	8138	0.742951080138306	1.65901423024548	1.12550356336319	0.021332154978264	26370000	248
20221002 203423	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	237	TRUE	309367	0.0458532813609435	0.878206641317097	6509	579	8408	0.499765355611171	2.36571539647048	2.53299232410085	0.0211052009944485	26710000	249
20221002 203543	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	292	TRUE	309367	0.0216460000658716	0.948826822113756	7076	418	8225	0.491990410554312	1.20651676802821	1.81410924895236	0.0695327798729143	27070000	250
20221002 203627	binary	custom	TRUE	TRUE	FALSE	-100	-1	31	126	TRUE	309367	0.0565031036371589	0.923108002739912	5085	330	8582	0.38115104367211	2.46586863658646	1.14167885367892	0.047679888443707	2.7e+07	251
