Feature	Gain	Cover	Frequency	pos
canarito353	0.000257639079362128	0.000263841179998705	0.000587346870280248	754
canarito430	0.000257271590207508	0.000232237595177121	0.000587346870280248	755
canarito991	0.000257197590796406	0.000547929302723397	0.000587346870280248	756
canarito1078	0.000257137904677101	0.000282413304799483	0.000503440174525927	757
canarito719	0.000256888897984762	0.000377705856201624	0.00067125356603457	758
canarito281	0.000256274910038688	0.000554961243738145	0.00067125356603457	759
canarito157	0.00025546658571781	0.000281495596347314	0.00067125356603457	760
canarito318	0.000255314789491662	0.0025582155526231	0.00067125356603457	761
canarito751	0.000254831806216428	0.000303256758019381	0.00067125356603457	762
canarito9	0.000254818688261299	0.000180260882717376	0.000587346870280248	763
canarito964	0.000254772066287754	0.000213332801062431	0.000587346870280248	764
canarito616	0.000254600135749289	0.000233465030231897	0.000587346870280248	765
canarito1056	0.000254385492103485	0.000121275171954187	0.000587346870280248	766
canarito988	0.000254352316706564	0.000201024036447709	0.000503440174525927	767
canarito931	0.000254168177206931	0.000316150561772361	0.000503440174525927	768
canarito396	0.000254086717511357	9.15070040369421e-05	0.000503440174525927	769
canarito90	0.000253429397650218	0.000598460624370975	0.000587346870280248	770
canarito1039	0.000253271655488944	0.000302878203282861	0.000587346870280248	771
canarito389	0.000252995332855469	0.00022611189125889	0.000587346870280248	772
canarito882	0.000252838872510203	0.000196768163500773	0.000587346870280248	773
canarito513	0.000252758400600879	0.000105479115221221	0.000503440174525927	774
canarito947	0.000252450901204138	0.000234772764776239	0.000503440174525927	775
mtransferencias_emitidas_rank_lag1	0.000251952689877858	0.00035704594467216	0.000587346870280248	776
canarito376	0.00025180228116469	5.96510493910115e-05	0.000419533478771606	777
canarito885	0.000251671470591927	0.000627070185367357	0.000587346870280248	778
canarito938	0.000251481965529633	8.43259353987165e-05	0.000503440174525927	779
canarito33	0.0002513022095717	0.000184092315505183	0.000755160261788891	780
canarito829	0.000251250485317044	0.000112820782838577	0.000587346870280248	781
canarito876	0.00025120906939982	7.83149450370069e-05	0.000503440174525927	782
canarito215	0.000250825894814528	9.08531367647714e-05	0.000419533478771606	783
canarito769	0.000250740199553015	0.000106270638761217	0.000587346870280248	784
cproductos_min3	0.00025058582047722	0.0012080255210132	0.000419533478771606	785
vm_mlimitecompra_rank_delta1	0.000250364833091323	0.000162182026209639	0.000503440174525927	786
canarito173	0.000250288273891732	0.000397413645211962	0.000503440174525927	787
canarito588	0.000250237921775951	0.000192248449373839	0.000503440174525927	788
canarito693	0.000249687244394447	0.00016543989121484	0.000587346870280248	789
canarito391	0.000249641193184552	0.000293574933848994	0.000587346870280248	790
canarito23	0.000249153147985232	0.000138688689834102	0.000587346870280248	791
canarito375	0.000248780347077319	0.000114025275182049	0.000503440174525927	792
canarito954	0.000248562140482671	0.00045119136050909	0.000503440174525927	793
canarito128	0.000248336786850942	0.000116503088002906	0.000503440174525927	794
canarito76	0.000248162322467789	0.000244787258260538	0.000587346870280248	795
canarito914	0.000247353495605852	0.00040969946711538	0.000503440174525927	796
vm_cconsumos_lag1	0.000247127663455104	5.52231061092942e-05	0.000251720087262964	797
Master_msaldototal_rank_delta2	0.000246996116847061	0.000488622394001949	0.000419533478771606	798
canarito272	0.000246892360855648	0.000265917495371738	0.000587346870280248	799
canarito213	0.000246499883015042	0.000133102139631521	0.000587346870280248	800
minversion2_rank	0.000246493103034718	0.00491163299278893	0.00067125356603457	801
canarito257	0.000246485292989356	0.000327449847089697	0.000587346870280248	802
canarito775	0.000246415746303428	0.000125771943369817	0.000503440174525927	803
canarito21	0.000246194983763817	0.000230046566247566	0.000503440174525927	804
canarito195	0.000245862787789088	9.86880726751677e-05	0.000503440174525927	805
canarito626	0.000245358540204815	0.000168479800462651	0.00067125356603457	806
canarito912	0.00024525622553575	0.000341674328098323	0.000587346870280248	807
canarito114	0.000244870863984016	0.000219848531072834	0.000503440174525927	808
ctarjeta_visa_debitos_automaticos_avg3	0.000244812321313773	0.000504108724132308	0.000419533478771606	809
canarito24	0.000244544022041368	0.000276035231056906	0.000587346870280248	810
canarito649	0.000244127063821125	0.00024404162014315	0.000419533478771606	811
canarito414	0.000244096545261731	0.000247425670060525	0.000587346870280248	812
canarito452	0.000243940997753953	0.000299230312185488	0.000587346870280248	813
Master_mpagospesos_rank_delta2	0.000243897423696733	0.000118556460664635	0.000251720087262964	814
canarito584	0.000243884259619289	0.000135040798736728	0.000503440174525927	815
canarito484	0.000243370303287681	0.000298840286093316	0.000503440174525927	816
canarito362	0.000243292360418637	0.000533544222735642	0.000503440174525927	817
canarito748	0.000243046791760538	0.000309130092113265	0.000587346870280248	818
canarito85	0.000242793088279108	0.000240084002443169	0.000503440174525927	819
canarito4	0.000242544415973554	0.000114220288228135	0.000419533478771606	820
canarito118	0.000242495151575705	9.08531367647714e-05	0.000503440174525927	821
canarito201	0.000242435704715909	6.61553080457622e-05	0.000503440174525927	822
canarito925	0.000242414068545705	0.000137828338160193	0.000587346870280248	823
canarito113	0.000242273076471877	0.000794643748733491	0.000587346870280248	824
canarito299	0.000241633000591307	0.000677314723123632	0.000587346870280248	825
canarito301	0.00024156056357363	0.0005411726742443	0.000587346870280248	826
canarito231	0.000241179902654514	0.000324765549867101	0.000587346870280248	827
canarito923	0.000240396982120457	0.000153337611001856	0.000503440174525927	828
cliente_edad_lag1	0.000240145898002175	0.000136509132260199	0.000335626783017285	829
canarito920	0.000239932596707918	0.00104421456230096	0.000587346870280248	830
canarito983	0.000239887693751493	0.000199200090899022	0.000419533478771606	831
canarito205	0.000239670638292961	0.000313225366081071	0.000503440174525927	832
canarito709	0.000239663158790858	0.000468558992966396	0.000587346870280248	833
vm_fultimo_cierre	0.00023936358666703	7.54471061239775e-05	0.000419533478771606	834
canarito673	0.000239026150044244	0.000489964542613247	0.000587346870280248	835
canarito858	0.000238935052706571	0.000202859453352048	0.000587346870280248	836
mautoservicio_rank_lag2	0.000238486907153366	0.000234531866307544	0.000587346870280248	837
canarito142	0.000238036555416086	0.000601523476330091	0.000503440174525927	838
mtransferencias_emitidas_rank	0.000237788555727628	0.000361577130154747	0.000503440174525927	839
canarito314	0.000237584531744883	0.000172162105626981	0.000503440174525927	840
canarito620	0.00023741769195695	8.65399070395752e-05	0.000419533478771606	841
canarito433	0.000237276296312864	0.000360269395610405	0.000503440174525927	842
canarito1025	0.000237111118850039	0.000244087505565758	0.000503440174525927	843
canarito759	0.000237109675605928	0.00014983884752796	0.000587346870280248	844
canarito894	0.000236982637454189	8.36147113482852e-05	0.000503440174525927	845
canarito50	0.000236961478842123	8.86850505465212e-05	0.000503440174525927	846
canarito41	0.000236652565027719	7.81887601248336e-05	0.000419533478771606	847
canarito274	0.000236589025773336	6.96884855866145e-05	0.000503440174525927	848
canarito541	0.000236488611728007	0.000141040317742786	0.000503440174525927	849
Visa_mpagospesos_rank_lag1	0.000236341327801689	0.000124659221871562	0.000419533478771606	850
canarito1066	0.000236150644698597	0.000284409320682952	0.000587346870280248	851
canarito531	0.000236110089731255	0.000546025057685146	0.000587346870280248	852
ctarjeta_visa_debitos_automaticos_ratioavg3	0.000235971576731864	9.04516393169473e-05	0.000503440174525927	853
canarito511	0.000235926734310978	0.000183231963831275	0.000587346870280248	854
canarito1068	0.000235880462098323	0.000271641701842145	0.000587346870280248	855
canarito390	0.000235858290717087	0.00015119246749491	0.000587346870280248	856
cproductos_avg3	0.000235604906248337	0.000703457942654808	0.000419533478771606	857
canarito120	0.00023490815757305	0.000632863219971676	0.000503440174525927	858
canarito956	0.00023461022279141	0.000837454848027194	0.000503440174525927	859
canarito735	0.000234456883389468	0.000306721107426321	0.000587346870280248	860
canarito285	0.000234315808679825	0.000776633720359666	0.000503440174525927	861
ccajas_transacciones	0.000234035592554248	8.28576018752455e-05	0.000335626783017285	862
canarito962	0.000233981738986043	0.000190447446536456	0.000587346870280248	863
cliente_antiguedad	0.000233512081216355	0.00013266622811674	0.000419533478771606	864
canarito942	0.000233509725134757	0.00037475771779903	0.000587346870280248	865
canarito225	0.000232716653847846	0.000338691775628772	0.000503440174525927	866
Visa_mfinanciacion_limite_rank	0.000232465047009992	0.00010379282594036	0.000335626783017285	867
ctarjeta_visa_transacciones_delta2	0.0002311416824831	0.000149127623477529	0.000251720087262964	868
canarito683	0.000231121963271619	7.87393851961352e-05	0.000503440174525927	869
canarito722	0.000230983742380224	0.000224035575885857	0.000503440174525927	870
canarito826	0.000230002674615076	0.000105134974551658	0.000587346870280248	871
mcaja_ahorro_rank_delta1	0.000229720475229948	0.000286887133503809	0.000503440174525927	872
canarito981	0.000229380636403249	0.000317573009873224	0.000587346870280248	873
cplazo_fijo_ratioavg3	0.000229131694089975	0.0030628519591154	0.000503440174525927	874
canarito494	0.000228983283049581	0.000142588950755822	0.000587346870280248	875
canarito322	0.000228903389590959	0.00184383687938747	0.00067125356603457	876
Master_mlimitecompra_rank	0.000228692887344702	0.000118900601334199	0.000419533478771606	877
canarito555	0.00022844005442197	6.93902303396594e-05	0.000419533478771606	878
canarito25	0.000227957678423885	0.000348453899288724	0.000503440174525927	879
canarito957	0.000227669723358181	6.79448395274926e-05	0.000503440174525927	880
canarito263	0.000227576202677201	0.000221959260512824	0.000587346870280248	881
canarito246	0.000227235883409719	0.00029024824070988	0.000587346870280248	882
canarito670	0.000226999085678548	0.000420505484139675	0.000503440174525927	883
canarito232	0.000226561788478214	0.000218403140260667	0.000587346870280248	884
canarito824	0.0002264451528303	0.00019192725141558	0.000503440174525927	885
canarito1033	0.000226334032642571	0.000243594237272717	0.000503440174525927	886
canarito557	0.000226260058214391	7.77757913213574e-05	0.000503440174525927	887
canarito29	0.00022617658066753	0.000166082287131359	0.000503440174525927	888
canarito122	0.000226164669579648	0.000203731276381609	0.000587346870280248	889
vmr_Master_mlimitecompra_lag2	0.000226159767161902	0.00150862092452129	0.000503440174525927	890
canarito689	0.000225991363058781	0.000791489125929158	0.00067125356603457	891
canarito924	0.000225896983349681	0.000169707235517428	0.000587346870280248	892
canarito1012	0.000225857887000555	0.000374207092727728	0.000587346870280248	893
canarito416	0.000225625428610533	0.000203100351820742	0.000419533478771606	894
canarito744	0.000225221068508491	0.000626955471810836	0.000503440174525927	895
canarito398	0.000225205325424927	0.000119864195208977	0.000587346870280248	896
canarito348	0.000224758686534015	0.000214869962719815	0.000503440174525927	897
canarito432	0.000224360454934597	0.000195942225893821	0.000503440174525927	898
canarito439	0.000223814856773046	0.000290294126132488	0.000419533478771606	899
canarito280	0.000223393362230934	0.000314567514692369	0.000503440174525927	900
canarito1021	0.000223112469644734	0.000107211289924691	0.000419533478771606	901
ccomisiones_otras_ratiomax3	0.000222840115452124	0.000204694870256387	0.000503440174525927	902
mpasivos_margen_rank_lag2	0.00022272610108912	5.18505275475716e-05	0.000251720087262964	903
Master_mpagospesos_rank_lag2	0.000222718954052038	9.35833194099754e-05	0.000251720087262964	904
ctarjeta_master_transacciones_ratioavg3	0.000222637158047917	0.00175368349531748	0.000503440174525927	905
canarito1016	0.000222603944215733	0.000433961384319609	0.00067125356603457	906
canarito169	0.000222230870417456	0.000489803943634118	0.000587346870280248	907
ccheques_depositados_lag1	0.000221793338762019	0.00112239185107014	0.000251720087262964	908
canarito105	0.00022127008686215	6.47787453675081e-05	0.000419533478771606	909
canarito1079	0.000221148654493463	0.000152557558817512	0.000587346870280248	910
canarito415	0.000220990378082039	0.000138768989323667	0.000503440174525927	911
vmr_msaldopesos2_lag1	0.000220850604406035	0.000203387135712045	0.000419533478771606	912
canarito217	0.000220812999345098	0.000170005490764383	0.000587346870280248	913
canarito446	0.000220105780904276	0.000268028224811728	0.000587346870280248	914
canarito921	0.000219945038870756	0.000234772764776239	0.000503440174525927	915
canarito635	0.000219886634567458	0.000217187176561543	0.000587346870280248	916
canarito936	0.00021930154609534	0.000155918666023582	0.000419533478771606	917
mcaja_ahorro_rank_delta2	0.000218932769359422	0.000662367546708923	0.000503440174525927	918
canarito387	0.000218282829068704	8.56221985874058e-05	0.000503440174525927	919
canarito119	0.000218267612548237	6.74171571674952e-05	0.000335626783017285	920
canarito767	0.000217953354310566	0.000279442223685585	0.000503440174525927	921
canarito840	0.000217660064430413	8.66316778847921e-05	0.000419533478771606	922
canarito336	0.000217429777632728	0.000255948887310048	0.000587346870280248	923
canarito638	0.000217393919454476	0.000200289869685973	0.000503440174525927	924
canarito732	0.000216962016643249	0.000492763553392364	0.000587346870280248	925
canarito667	0.000216907849827655	9.82751038716915e-05	0.000503440174525927	926
canarito603	0.000216721292750003	0.000617686616443924	0.000587346870280248	927
canarito764	0.000216712619832995	0.00013716299953237	0.000587346870280248	928
canarito292	0.000216409461699166	0.000440178859083057	0.000503440174525927	929
canarito970	0.000215768328848875	0.000210981173153747	0.000587346870280248	930
canarito992	0.000215753969434764	0.000389108383719829	0.000503440174525927	931
canarito250	0.000215748655759708	0.000188692329121682	0.000587346870280248	932
canarito377	0.000215699281821361	0.000161837885540075	0.000503440174525927	933
canarito537	0.000215637395283271	0.000182279841312149	0.000503440174525927	934
canarito465	0.000215559248707334	9.19888009743311e-05	0.000503440174525927	935
canarito736	0.000215402803736174	0.000138952531014101	0.000419533478771606	936
ccuenta_debitos_automaticos	0.000215099480330716	8.64022507717498e-05	0.000167813391508642	937
canarito84	0.000215086771711134	9.29638662047611e-05	0.00067125356603457	938
canarito1094	0.000215068251679846	6.61782507570665e-05	0.000419533478771606	939
canarito607	0.00021470946426868	0.000291487147120308	0.000419533478771606	940
canarito260	0.000214706237628384	5.06919206267077e-05	0.000335626783017285	941
canarito247	0.000214382368653298	0.000121974924648966	0.000503440174525927	942
canarito478	0.000214121521978313	0.000596499022554463	0.000587346870280248	943
cdescubierto_preacordado_min3	0.000213858128967179	0.000223863505551075	0.000167813391508642	944
vm_msaldopesos_rank_delta2	0.000213511281470343	0.000296282173782894	0.000503440174525927	945
canarito412	0.000213376469786742	0.000594491535315343	0.000503440174525927	946
canarito219	0.000213263785283825	0.000238868038744045	0.000503440174525927	947
canarito545	0.00021320036710052	8.37638389717627e-05	0.000503440174525927	948
canarito998	0.000212264806686301	0.000269794813582154	0.000587346870280248	949
canarito468	0.000212172552447224	0.000137793924093237	0.000503440174525927	950
vm_msaldopesos_rank_lag2	0.00021197746081951	0.000560651036141596	0.000335626783017285	951
canarito64	0.000211745936406369	0.000200198098840756	0.000503440174525927	952
canarito922	0.000211596446295977	6.65453341379342e-05	0.000503440174525927	953
canarito872	0.000210993468130877	9.84357028508212e-05	0.000419533478771606	954
canarito664	0.000210971677258741	6.04311015753555e-05	0.000335626783017285	955
canarito88	0.000210771879233121	0.000166242886110488	0.000419533478771606	956
canarito799	0.000210447510599621	0.000160449851506169	0.000587346870280248	957
canarito406	0.0002093937867358	0.000237709431823181	0.000503440174525927	958
Visa_msaldopesos_rank_lag2	0.000209290536168091	0.000404675013339753	0.000419533478771606	959
canarito273	0.000208858435415261	0.000106247696049913	0.000419533478771606	960
canarito919	0.000208563029673901	0.000253987285493536	0.000587346870280248	961
canarito469	0.000208429036661393	0.00014301339091495	0.000503440174525927	962
canarito655	0.000208281823840311	0.000200243984263365	0.000503440174525927	963
canarito1022	0.000208223529077512	7.41852570022445e-05	0.000419533478771606	964
canarito811	0.000208069693860683	0.000293127550978561	0.000503440174525927	965
canarito235	0.000207913116287866	3.83946273676376e-05	0.000335626783017285	966
canarito381	0.000207864670561111	0.000361818028623441	0.000503440174525927	967
canarito717	0.00020782823585392	0.000510922709389666	0.000587346870280248	968
canarito19	0.000207750383307743	0.000241288494786642	0.000419533478771606	969
canarito1023	0.00020769249788049	0.000136818858862807	0.000503440174525927	970
canarito553	0.000207548580883177	0.000155563053998367	0.000503440174525927	971
canarito918	0.000207357392356381	0.0001338018923263	0.000503440174525927	972
canarito856	0.000207192699177864	0.000128307112968935	0.000503440174525927	973
canarito1096	0.000207037741651367	9.29982802717174e-05	0.000335626783017285	974
canarito330	0.000207034672595647	0.000158098223597485	0.000503440174525927	975
canarito154	0.000206876190555569	9.1392290480421e-05	0.000503440174525927	976
Master_mfinanciacion_limite_rank	0.000206762825748503	3.48958638937418e-05	0.000251720087262964	977
canarito397	0.00020599879038073	0.000151777506633168	0.000587346870280248	978
canarito409	0.000205759031212575	0.00056007746835899	0.000503440174525927	979
canarito342	0.000205712695581736	0.000108954935983813	0.000503440174525927	980
mtarjeta_visa_consumo_rank_delta2	0.000205692365249579	0.000228406162389314	0.000419533478771606	981
canarito637	0.000205637054984922	9.47533976864914e-05	0.000503440174525927	982
canarito640	0.000205368769164858	0.000243341867448371	0.000503440174525927	983
canarito837	0.000205108399087129	0.000550934797904252	0.000503440174525927	984
canarito816	0.000205006694577858	0.000178287809545212	0.000587346870280248	985
canarito726	0.000204861027815214	0.000821681734005532	0.000587346870280248	986
canarito227	0.000204249422855422	0.000319752567447126	0.000419533478771606	987
canarito1035	0.000204161729921135	0.0014631484707163	0.000587346870280248	988
cextraccion_autoservicio_delta2	0.000204099892388005	0.00125174285740342	0.000419533478771606	989
canarito1018	0.000204016535912221	5.18161134806152e-05	0.000419533478771606	990
canarito59	0.000203825297419584	0.000548434042372091	0.000503440174525927	991
canarito182	0.000203782286438961	0.000107681615506428	0.000587346870280248	992
canarito1095	0.00020359910589913	0.000392595675838073	0.000503440174525927	993
canarito339	0.00020327938408888	0.000123959469176783	0.000503440174525927	994
Visa_mpagominimo_rank_delta2	0.000202869639206547	0.000209788152165927	0.000503440174525927	995
canarito47	0.000202663893324038	0.000175179072163488	0.000503440174525927	996
canarito839	0.00020245327385023	0.000165416948503536	0.000419533478771606	997
canarito822	0.00020117649286162	7.76151923422277e-05	0.000419533478771606	998
canarito455	0.000201096945320362	0.000240347843623168	0.000503440174525927	999
canarito532	0.000200894074395496	0.000229060029661484	0.000419533478771606	1000
canarito407	0.000200788381266847	6.28515576179524e-05	0.000335626783017285	1001
canarito287	0.000200703227942537	0.00018575566207474	0.000503440174525927	1002
canarito222	0.000200667110326263	0.000169294266713952	0.000503440174525927	1003
canarito527	0.000200589157848402	8.09304141256897e-05	0.000419533478771606	1004
canarito1026	0.00020050882238426	0.000145651802714937	0.000503440174525927	1005
canarito902	0.000200494649381173	0.000710753724849555	0.000419533478771606	1006
canarito1037	0.000200391735122011	0.000225779221944979	0.000419533478771606	1007
canarito703	0.000200361901671174	0.000227798180539751	0.000419533478771606	1008
canarito93	0.000200189982663287	0.000261019226508284	0.000503440174525927	1009
canarito1010	0.000200184025197583	9.18052592838972e-05	0.000419533478771606	1010
canarito589	0.000199993983963375	0.000549695891493823	0.000503440174525927	1011
canarito810	0.000199606304765306	0.000124900120340256	0.000587346870280248	1012
canarito523	0.000199583109084322	0.000202389127770311	0.000419533478771606	1013
canarito1028	0.000199342861788332	0.000280371403493406	0.000587346870280248	1014
canarito727	0.000198950226363149	8.64022507717498e-05	0.000419533478771606	1015
Visa_msaldototal_rank	0.000198185718241646	5.82171299344968e-05	0.000167813391508642	1016
canarito505	0.00019809518398057	6.89772615361832e-05	0.000419533478771606	1017
canarito270	0.000198090737020686	0.000447933495503888	0.000503440174525927	1018
canarito388	0.000198050016781715	0.000151915162900993	0.000335626783017285	1019
canarito587	0.000197868967477195	0.000251452115894418	0.000419533478771606	1020
canarito355	0.000197757187163831	0.000358445450061719	0.000503440174525927	1021
canarito69	0.000197511809721164	0.000173894280330451	0.000503440174525927	1022
cpagomiscuentas_ratioavg3	0.00019700745067463	0.000368723784726016	0.000335626783017285	1023
canarito723	0.000196827052847811	0.000205302852105949	0.000503440174525927	1024
vm_msaldototal_rank_delta1	0.000196261320373943	0.000282688617335134	0.000503440174525927	1025
canarito341	0.000196217711724986	0.000398469009931957	0.000587346870280248	1026
ccomisiones_otras_lag1	0.00019621499435192	0.000202480898615528	0.000251720087262964	1027
canarito1076	0.000195985441667751	0.000412601720095366	0.000419533478771606	1028
canarito310	0.000195542986455174	0.000227052542422364	0.000503440174525927	1029
canarito210	0.000195526301707676	0.000156916673965317	0.000503440174525927	1030
canarito458	0.000195513693019777	0.0001088861078499	0.000419533478771606	1031
canarito700	0.00019513704089855	0.000381755244746822	0.000503440174525927	1032
canarito695	0.000194763150350942	9.03598684717304e-05	0.000419533478771606	1033
canarito737	0.000194601581959276	0.000131679691530658	0.000503440174525927	1034
canarito978	0.000194291684202149	6.65338627822821e-05	0.000419533478771606	1035
Master_mfinanciacion_limite_rank_lag2	0.00019403506540605	7.64221713544075e-05	0.000335626783017285	1036
canarito598	0.000193998473114283	9.76556506664772e-05	0.000503440174525927	1037
canarito674	0.000193880928472409	0.000128743024483716	0.000419533478771606	1038
canarito121	0.000192730626402467	0.000323928140904497	0.00067125356603457	1039
canarito773	0.000192370660950503	5.02904231788836e-05	0.000419533478771606	1040
canarito11	0.000191887160720986	0.000437242192036115	0.000587346870280248	1041
canarito631	0.000191582230721551	0.000158201465798354	0.000419533478771606	1042
canarito565	0.000191519406363054	7.99209348283033e-05	0.000503440174525927	1043
canarito485	0.000191113039940304	5.69323381014597e-05	0.000419533478771606	1044
canarito111	0.000190944877979337	0.000141774484504521	0.000503440174525927	1045
canarito175	0.000190414955639641	0.000531766162609564	0.000419533478771606	1046
mpayroll_sobre_edad_rank_delta2	0.000190278864061795	0.000607488581269192	0.000335626783017285	1047
canarito622	0.000190021470795155	9.22296994430255e-05	0.000419533478771606	1048
canarito1034	0.000189978056244275	0.000267534956518687	0.000503440174525927	1049
canarito739	0.000189730586962441	0.000183231963831275	0.000587346870280248	1050
Visa_msaldopesos_rank_lag1	0.000189681754961296	0.000280990856698621	0.000503440174525927	1051
canarito100	0.000189531744053096	7.93244243343932e-05	0.000419533478771606	1052
canarito681	0.000189448702746466	0.000158522663756613	0.000419533478771606	1053
canarito338	0.000189217105306326	0.000206725300206811	0.000419533478771606	1054
vm_mpagospesos_rank	0.000188812305120528	0.000107188347213387	0.000251720087262964	1055
canarito1003	0.000188662578633271	0.000141086203165394	0.000503440174525927	1056
ccuenta_debitos_automaticos_min3	0.000188576658525472	0.000311355535109776	0.000167813391508642	1057
mcuenta_debitos_automaticos_rank_delta1	0.000188376504973672	0.000303268229375033	0.000503440174525927	1058
ccomisiones_otras_delta2	0.000188331410801816	0.000239797218551866	0.000335626783017285	1059
canarito72	0.000188304181340021	9.48566398873605e-05	0.000335626783017285	1060
canarito636	0.000187722248402963	0.000496962069561039	0.000419533478771606	1061
vmr_mconsumospesos_lag2	0.000186977013643894	0.000163833901423544	0.000335626783017285	1062
mcaja_ahorro_dolares_rank_lag2	0.000186570064926916	0.000701978137775685	0.000419533478771606	1063
canarito621	0.000186383298377084	0.000263611752885663	0.000503440174525927	1064
canarito131	0.000186265369382583	0.000195598085224257	0.000419533478771606	1065
canarito305	0.000186089212886994	0.000190344204335587	0.000419533478771606	1066
canarito1081	0.000185967850662661	0.00175354583904965	0.000587346870280248	1067
canarito1048	0.000185881201245754	5.42250981675599e-05	0.000251720087262964	1068
canarito946	0.00018566346356131	0.000225848050078891	0.000419533478771606	1069
canarito911	0.000185539892270259	0.000964316570183962	0.000503440174525927	1070
Visa_fultimo_cierre	0.000185002824815245	0.000431896540302228	0.000335626783017285	1071
canarito725	0.000184766357627332	0.000365362677519946	0.000503440174525927	1072
canarito198	0.000184715997824498	6.22206330570859e-05	0.000503440174525927	1073
canarito774	0.000184695955756811	0.000111914545742059	0.000503440174525927	1074
canarito431	0.00018463385974654	0.000231251058591039	0.000419533478771606	1075
canarito996	0.000184493749761988	0.000116365431735081	0.000419533478771606	1076
vm_msaldototal_rank_lag2	0.000184395024946451	1.7264390256437e-05	0.000167813391508642	1077
Master_mlimitecompra_rank_delta2	0.000183690831360796	7.24186682318184e-05	0.000419533478771606	1078
canarito498	0.000183679429540143	0.000173813980840886	0.000419533478771606	1079
canarito156	0.000183540716677387	0.00110633195315718	0.000503440174525927	1080
canarito728	0.000183422032429977	7.51717935883267e-05	0.000419533478771606	1081
canarito297	0.000183182722954394	4.93841860823663e-05	0.000335626783017285	1082
canarito116	0.00018275050881754	0.00014556003186972	0.000419533478771606	1083
Master_mlimitecompra_rank_lag2	0.000182735236565942	8.68840477091387e-05	0.000335626783017285	1084
cliente_antiguedad_lag2	0.000182734158456826	0.000110847709666412	0.000335626783017285	1085
canarito691	0.000182254793861567	0.000202308828280746	0.000419533478771606	1086
canarito756	0.000182200971041572	0.000136910629708024	0.000419533478771606	1087
canarito910	0.000180938887697384	0.000324639364954928	0.000587346870280248	1088
canarito337	0.000180909932492298	0.00128712051823455	0.000587346870280248	1089
canarito893	0.000180837704946803	0.000218070470946756	0.000503440174525927	1090
canarito850	0.000180724926277493	0.000107750443640341	0.000419533478771606	1091
vm_msaldopesos_rank_delta1	0.000179996566520473	0.00163669861037718	0.000419533478771606	1092
canarito340	0.000179826115739617	0.000155620410776627	0.000587346870280248	1093
vmr_msaldopesos2_delta2	0.000179772327511359	0.000109551446477723	0.000419533478771606	1094
canarito716	0.000179708761352293	0.000206954727319854	0.000419533478771606	1095
vmr_Visa_mlimitecompra_lag1	0.000179351161590742	0.000150194459553176	0.000251720087262964	1096
Visa_cconsumos_lag2	0.000179229137319011	0.000244339875390105	0.000335626783017285	1097
canarito560	0.000179098134569934	6.90002042474874e-05	0.000419533478771606	1098
canarito143	0.000179085003162464	0.000126769951311552	0.000419533478771606	1099
canarito512	0.000178999532747237	6.09358412240487e-05	0.000419533478771606	1100
canarito905	0.000178821385305044	0.000349658391632197	0.000503440174525927	1101
tcallcenter_delta1	0.000178649998625544	0.000584580284031913	0.000167813391508642	1102
canarito437	0.000178484596316433	0.00011392203298118	0.000419533478771606	1103
vm_mlimitecompra_rank_delta2	0.000177951923933697	9.4030702280408e-05	0.000419533478771606	1104
canarito463	0.000176989614498466	0.0001373235985115	0.000335626783017285	1105
canarito805	0.000176073269793788	0.000199750715970324	0.000419533478771606	1106
canarito115	0.000176053913795539	9.83668747169085e-05	0.000419533478771606	1107
canarito276	0.000175943937056872	0.00134478702309775	0.000587346870280248	1108
canarito803	0.000175863021220265	0.000155150085194891	0.000419533478771606	1109
canarito845	0.000175581342632945	6.33562972666455e-05	0.000335626783017285	1110
canarito296	0.000175038815448877	0.000428409248183984	0.000419533478771606	1111
vmr_mpagospesos	0.000175017022654977	0.000202756211151179	0.000251720087262964	1112
vm_mfinanciacion_limite_rank_delta1	0.000174610139277946	0.000100225234332552	0.000335626783017285	1113
canarito441	0.000174386738157557	0.000151639850365343	0.000419533478771606	1114
canarito641	0.000174321011936732	9.57628769838777e-05	0.000251720087262964	1115
canarito1029	0.000173843826620863	8.91324334169538e-05	0.000419533478771606	1116
Visa_msaldopesos_rank_delta2	0.000173728761053427	0.000202285885569442	0.000419533478771606	1117
canarito293	0.000173510685138673	7.3152834993554e-05	0.000335626783017285	1118
canarito606	0.000173182136670364	0.000134157504351515	0.000419533478771606	1119
canarito1008	0.000172876655124911	8.17563517326422e-05	0.000335626783017285	1120
canarito334	0.000172720953876082	0.00011278636877162	0.000419533478771606	1121
canarito753	0.000172135104385764	0.000149425878724484	0.000419533478771606	1122
Master_fultimo_cierre	0.000171952181362192	6.66715190501075e-05	0.000251720087262964	1123
canarito634	0.000170853499771697	0.0002001636847738	0.000419533478771606	1124
canarito230	0.000170698945815457	0.000135774965498464	0.000335626783017285	1125
canarito255	0.000170626635634148	7.55847623918029e-05	0.000335626783017285	1126
canarito1014	0.000170603630207713	0.000101131471429069	0.000335626783017285	1127
canarito497	0.000170470146462435	5.53837050884238e-05	0.000335626783017285	1128
canarito542	0.000170263868251539	0.000209765209454623	0.000419533478771606	1129
canarito884	0.000169933411472442	6.04311015753555e-05	0.000335626783017285	1130
canarito7	0.000169672691633823	0.000127400875872418	0.000419533478771606	1131
Master_Fvencimiento_lag2	0.000169582559021242	8.97518866221681e-05	0.000503440174525927	1132
