Feature	Gain	Cover	Frequency
vmr_msaldopesos_tend6	0.000909188409143061	0.0011681407958412	0.0013801378057196
Visa_fultimo_cierre_tend6	0.000887185667408118	0.00160561564121322	0.00126830503126116
vm_mpagospesos_avg6	0.000884639049329284	0.00139654332089009	0.000901597561525364
vmr_msaldopesos_lag1	0.000883887362987353	0.000457142429003393	0.000716076524826876
cpagomiscuentas_avg6	0.000877717943532144	0.00132499270363347	0.00109925548847516
Master_fultimo_cierre	0.000871801105481444	0.000587803729193635	0.00168876158639559
ctarjeta_debito_transacciones_lag1	0.000869881439066944	0.000665951929698532	0.00071087500043346
ctarjeta_visa_debitos_automaticos_avg6	0.000868131777450064	0.00192660632997897	0.00131251798860519
mv_status07_tend6	0.000867924022821762	0.000513002444273658	0.000869521494432635
vmr_mconsumospesos_delta1	0.00086558222496341	0.000787625368212198	0.000889460671274062
vmr_mpagospesos_lag1	0.000865259727355301	0.00070544862989185	0.000920669817634555
mpayroll_avg6	0.000864686124110187	0.00120355550337948	0.00059384070158161
cproductos_lag1	0.000861950678278053	0.0012709076519303	0.00174857911691987
cpagomiscuentas_tend6	0.000854600260915379	0.0027081544963458	0.0013801378057196
vm_fultimo_cierre_lag1	0.000843799993501492	0.000419318164242215	0.00166795548882192
Visa_mconsumototal_tend6	0.00084242996991683	0.000970872136593298	0.00151884512287734
mpagomiscuentas_delta1	0.000841984536417704	0.00195641003197782	0.000888593750541826
vm_mpagado_tend6	0.000839839831721933	0.00121055326766732	0.00112613003117447
vm_status01_tend6	0.000838854446677547	0.000732801076971887	0.000416121951473245
mtarjeta_visa_consumo_delta1	0.000828725185591074	0.000682862134520973	0.000939742073743745
active_quarter_tend6	0.000825609969906041	0.0024157649947653	0.00212482271471026
Visa_msaldopesos_tend6	0.000824736643401755	0.00102151833330848	0.00169743079371795
mpagomiscuentas_tend6	0.000824481054366606	0.00187246534056115	0.00130731646421178
vm_mlimitecompra_lag1	0.000823889581227703	0.000352098265301364	0.000942342835940453
vm_mpagominimo_lag1	0.000823763398495727	0.000520212202276443	0.000782829421209042
vm_mpagominimo_tend6	0.00082196071913475	0.00115708813144679	0.00150150670823263
vm_mpagominimo_delta1	0.000820497207885254	0.000757824952371519	0.00107758247016926
mtransferencias_emitidas_delta1	0.000820453526827085	0.00129464693158778	0.00114693612874813
vm_status02_tend6	0.000818858910284751	0.000140818449970016	0.000227133231845813
Visa_mconsumototal	0.000816214245340117	0.00052907336429907	0.000938875153011509
Visa_mlimitecompra_lag1	0.000815926768919772	0.000666711762493546	0.00177025213522576
Visa_mconsumospesos	0.000812577646116177	0.000692697532902878	0.00143995533624388
Visa_mconsumospesos_lag1	0.00081157817720018	0.000879774793300286	0.00147983368992673
mextraccion_autoservicio_avg6	0.000808749911660313	0.0010707660871573	0.00137493628132618
cprestamos_personales_delta1	0.000805447187604219	0.000626225782639098	0.000361505945342382
Visa_mpagado_avg6	0.000800787281729526	0.00190880177895369	0.00161333948269106
Master_mpagominimo_avg6	0.000800545850075793	0.000526831109039971	0.00051928551860932
vmr_mpagominimo	0.00079722816527726	0.000775582328770603	0.00115647225680273
matm_other_tend6	0.000789980126734621	0.00110084794418894	0.00098135426889107
mtransferencias_emitidas_lag1	0.000789854515652169	0.00144729620820724	0.000929339024956914
vmr_msaldototal_delta1	0.000788733941669162	0.000965138666892677	0.0010134303359838
vmr_mpagospesos	0.000787576656206372	0.000566281072761515	0.000858251524913568
vm_mpagominimo_avg6	0.000784898851049006	0.000675256138868429	0.0010931870433495
cpagomiscuentas_lag1	0.000780216463335675	0.00146270171771577	0.000603376829636205
vm_mlimitecompra_delta1	0.00077248557060406	0.000403509990819058	0.00163067789733578
matm_other_avg6	0.000767962775861969	0.00221235917954182	0.00104810716527324
catm_trx_avg6	0.000765979710067366	0.000916071140563137	0.00118421372023428
vm_msaldopesos_avg6	0.00076475710691325	0.000513344934980878	0.000723011890684763
mpagomiscuentas_avg6	0.000761051906758997	0.00148409752844247	0.00124923277515197
vm_mpagospesos_lag1	0.000757977771525077	0.00065476884133758	0.000666662043089428
vmr_mconsumospesos_lag1	0.000756680693782894	0.000691882565676318	0.000875589939558287
